Timeframe,Open,High,Low,Close,Volume
1604620800000,13170.67,13472.74,12978.52,13220.45,360.521283
1604642400000,13220.05,13350.0,12665.94,13056.05,503.589484
1604664000000,13059.96,13220.97,12942.54,13016.29,337.655107
1604685600000,13016.98,13200.0,12809.83,13109.77,226.531388
1604707200000,13107.36,13200.0,12983.7,13084.96,96.288409
1604728800000,13085.83,13085.83,12956.11,13032.01,136.767821
1604750400000,13039.72,13062.62,12666.65,12778.16,314.365881
1604772000000,12778.16,12838.55,12037.01,12446.84,593.155088
1604793600000,12453.1,12699.99,12361.65,12636.66,76.91154
1604815200000,12631.46,12837.59,12492.51,12806.39,150.624969
1604836800000,12809.77,13162.62,12758.21,13136.99,220.734502
1604858400000,13133.26,13199.16,12810.05,12971.35,331.272514
1604880000000,12972.19,13074.17,12847.28,12972.56,101.671257
1604901600000,12971.91,13360.26,12721.58,13300.0,317.867877
1604923200000,13310.67,13314.61,12578.22,12941.53,589.06145
1604944800000,12934.91,13124.99,12870.94,12963.26,244.008805
1604966400000,12964.02,13048.58,12858.71,12983.98,63.787628
1604988000000,12986.88,13114.02,12916.18,13009.35,298.043719
1605009600000,13008.76,13089.12,12796.83,12988.0,402.455231
1605031200000,12988.36,13063.99,12900.0,12989.59,153.344763
1605052800000,12986.88,13132.38,12961.21,13033.75,112.759023
1605074400000,13038.45,13348.35,13004.35,13285.0,244.060551
1605096000000,13281.69,13577.77,13254.21,13520.91,456.516287
1605117600000,13517.98,13594.0,13268.0,13363.81,316.70297
1605139200000,13360.25,13448.92,13179.26,13429.55,108.662485
1605160800000,13430.12,13744.1,13271.88,13420.0,572.587044
1605182400000,13415.3,13741.99,13405.0,13585.9,548.858583
1605204000000,13577.85,13891.9,13520.36,13865.39,356.762952
1605225600000,13865.07,13990.0,13768.17,13808.93,202.811544
1605247200000,13804.58,13904.66,13645.21,13784.38,414.439978
1605268800000,13784.37,13857.79,13550.0,13790.0,339.085463
1605290400000,13794.29,13861.53,13730.22,13843.2,121.387469
1605312000000,13846.5,13846.5,13638.59,13729.0,115.737321
1605333600000,13725.0,13752.68,13361.8,13522.91,281.153101
1605355200000,13513.12,13630.3,13333.2,13486.43,223.663521
1605376800000,13484.48,13685.87,13447.3,13630.14,118.096976
1605398400000,13640.0,13659.3,13470.27,13586.15,47.043539
1605420000000,13586.75,13697.49,13527.09,13546.05,98.739636
1605441600000,13546.05,13663.33,13480.92,13483.2,193.530822
1605463200000,13480.92,13566.51,13388.78,13520.68,135.956771
1605484800000,13520.0,13670.0,13443.34,13646.71,87.598969
1605506400000,13653.19,13887.61,13653.19,13795.0,254.329628
1605528000000,13795.0,14192.92,13788.21,14131.72,509.292357
1605549600000,14142.69,14281.0,14033.02,14142.66,424.804379
1605571200000,14147.3,14233.16,13995.71,14050.8,122.462096
1605592800000,14051.92,14354.0,14020.33,14354.0,377.002747
1605614400000,14354.0,15099.0,14311.47,15045.44,926.243757
1605636000000,15061.63,15069.83,14769.84,14928.25,523.815247
1605657600000,14926.43,15569.46,14513.0,14861.88,537.251389
1605679200000,14862.46,15443.08,14776.2,15415.0,749.383828
1605700800000,15414.99,15415.0,14604.22,15128.85,827.98662
1605722400000,15129.22,15197.04,14811.29,15039.45,349.169656
1605744000000,15040.91,15250.2,14904.85,15136.18,133.050388
1605765600000,15136.99,15143.92,14715.42,15048.42,490.601994
1605787200000,15052.77,15387.0,14966.02,15200.79,462.951612
1605808800000,15205.89,15280.0,14973.1,15054.48,398.710275
1605830400000,15056.25,15342.0,14990.0,15279.36,123.802549
1605852000000,15279.73,15500.0,15242.37,15431.2,449.696847
1605873600000,15428.74,15898.18,15356.54,15813.6,570.833011
1605895200000,15813.6,15819.0,15600.0,15768.45,391.997239
1605916800000,15770.13,16009.21,15610.12,15774.79,200.793779
1605938400000,15772.82,15877.4,15651.92,15687.03,378.70415
1605960000000,15687.03,15958.2,15550.0,15880.25,505.505556
1605981600000,15884.59,15904.97,15650.0,15758.0,351.850684
1606003200000,15763.1,15798.72,15497.51,15632.99,168.38735
1606024800000,15638.04,15695.44,14829.82,15044.2,544.0279
1606046400000,15041.79,15707.72,15001.01,15626.78,445.635896
1606068000000,15620.3,15790.0,15530.32,15556.03,376.931951
1606089600000,15551.9,15637.43,15181.19,15541.46,223.348758
1606111200000,15544.08,15848.57,15453.24,15650.02,432.972977
1606132800000,15650.02,15740.0,15403.8,15555.81,632.980871
1606154400000,15560.3,15655.28,15501.48,15562.98,244.921832
1606176000000,15562.98,15686.26,15433.34,15537.98,185.695896
1606197600000,15526.18,16138.23,15300.0,16111.09,771.942629
1606219200000,16115.96,16455.45,16050.0,16223.38,905.842759
1606240800000,16223.38,16291.57,15911.39,16169.85,372.525539
1606262400000,16164.96,16208.13,15703.6,15932.07,204.248062
1606284000000,15931.8,16354.15,15906.49,16323.74,333.901068
1606305600000,16324.45,16432.19,15894.61,16076.73,624.906118
1606327200000,16077.41,16123.17,15577.98,15780.67,479.643775
1606348800000,15776.39,15922.55,14511.23,15095.97,624.760851
1606370400000,15095.21,15164.57,13685.37,14444.99,1748.590322
1606392000000,14440.01,14726.15,13659.71,14078.73,1291.807653
1606413600000,14074.26,14597.45,13746.23,14465.33,888.695051
1606435200000,14471.8,14714.89,14350.22,14539.41,323.47809
1606456800000,14541.74,14589.38,14011.0,14146.4,644.318664
1606478400000,14150.4,14392.46,13849.99,14078.01,713.971543
1606500000000,14078.0,14394.13,14047.09,14384.27,414.705062
1606521600000,14384.63,14429.74,14170.55,14240.67,168.668369
1606543200000,14243.98,14482.07,14170.25,14415.01,217.066054
1606564800000,14416.5,14941.28,14340.55,14926.97,570.283859
1606586400000,14926.56,15027.1,14828.11,14897.09,355.147669
1606608000000,14894.39,15018.0,14720.01,14946.05,130.053639
1606629600000,14945.82,15326.16,14842.19,15199.11,406.482235
1606651200000,15196.15,15280.03,15062.72,15177.22,339.65721
1606672800000,15176.36,15385.78,15130.77,15251.87,237.874255
1606694400000,15251.1,15613.98,15249.82,15541.07,205.505689
1606716000000,15541.07,15672.09,15383.35,15592.62,378.455314
1606737600000,15592.66,16529.0,15592.66,16243.93,1399.126346
1606759200000,16237.53,16520.0,16011.12,16449.17,620.671898
1606780800000,16449.17,16455.19,16158.39,16308.91,263.276507
1606802400000,16307.43,16685.98,15950.0,16307.17,816.265157
1606824000000,16307.63,16347.53,15223.0,15874.36,1800.364474
1606845600000,15877.0,15977.68,15587.48,15622.06,559.428786
1606867200000,15614.47,15780.01,15244.26,15514.65,408.111129
1606888800000,15512.7,16098.84,15498.38,15940.65,598.260463
1606910400000,15937.66,16016.18,15588.64,15756.3,761.893842
1606932000000,15754.32,15919.37,15730.98,15875.87,402.850234
1606953600000,15872.2,15944.45,15630.92,15670.84,158.898258
1606975200000,15672.47,16090.03,15641.59,16051.21,500.311678
1606996800000,16053.17,16157.8,15875.93,15956.46,477.413376
1607018400000,15953.79,16126.73,15953.79,16039.51,289.349809
1607040000000,16039.51,16108.69,15805.49,15875.2,136.431864
1607061600000,15876.66,16057.01,15500.0,15522.21,647.637556
1607083200000,15522.21,15803.04,15407.72,15685.19,613.830977
1607104800000,15688.52,15767.15,15389.52,15442.53,356.965241
1607126400000,15441.73,15715.71,15322.84,15705.85,179.532606
1607148000000,15709.97,15875.89,15661.83,15749.87,291.088488
1607169600000,15749.43,15849.07,15695.62,15831.83,158.185784
1607191200000,15831.82,15869.32,15721.07,15861.21,132.329317
1607212800000,15861.05,15999.0,15822.78,15855.0,113.652659
1607234400000,15848.22,15935.36,15702.02,15805.11,145.411855
1607256000000,15808.71,15895.53,15625.06,15829.52,208.922406
1607277600000,15830.1,16032.74,15790.01,15987.51,237.631206
1607299200000,15987.51,16030.0,15828.46,15888.54,116.941823
1607320800000,15890.62,16027.64,15839.86,15841.19,339.925986
1607342400000,15841.2,15949.43,15802.48,15861.36,297.981891
1607364000000,15858.79,15902.89,15658.4,15865.74,373.181243
1607385600000,15874.42,15968.79,15846.19,15967.32,74.42134
1607407200000,15968.97,15973.57,15486.38,15565.01,631.774333
1607428800000,15559.75,15714.0,15422.97,15681.49,539.418138
1607450400000,15679.25,15679.25,15080.05,15184.12,675.704177
1607472000000,15182.72,15211.88,14933.0,15046.72,493.797934
1607493600000,15050.36,15201.0,14578.48,15132.6,978.169267
1607515200000,15131.29,15348.62,15074.97,15225.0,640.267497
1607536800000,15225.0,15479.97,15113.71,15405.49,432.188708
1607558400000,15404.79,15412.97,15186.97,15235.84,185.910124
1607580000000,15241.64,15318.82,15027.58,15093.22,482.073893
1607601600000,15093.21,15176.63,14791.41,15069.4,627.767048
1607623200000,15069.4,15237.96,15057.06,15077.8,314.618663
1607644800000,15077.8,15112.36,14630.0,14772.08,536.739122
1607666400000,14772.82,14892.82,14563.54,14597.66,679.715147
1607688000000,14596.22,15021.0,14576.33,14902.41,521.713301
1607709600000,14905.9,15056.1,14850.69,14932.52,291.156438
1607731200000,14937.4,15209.42,14925.44,15156.55,210.859005
1607752800000,15153.26,15329.77,15136.13,15321.58,217.916909
1607774400000,15324.13,15330.0,15170.22,15301.42,288.991559
1607796000000,15301.51,15671.03,15299.81,15577.25,416.794897
1607817600000,15577.58,15680.2,15500.99,15607.54,155.791168
1607839200000,15607.71,15991.64,15607.55,15968.22,354.360382
1607860800000,15970.11,16039.0,15752.28,15896.19,435.894124
1607882400000,15901.38,15901.38,15660.85,15810.14,271.236518
1607904000000,15803.22,15938.49,15678.96,15747.92,173.146473
1607925600000,15748.37,15885.0,15723.02,15742.79,299.628324
1607947200000,15742.79,15917.74,15686.6,15796.11,418.190381
1607968800000,15795.78,15950.0,15795.78,15895.85,283.100081
1607990400000,15897.37,16096.26,15720.77,15786.06,353.61223
1608012000000,15786.01,15964.24,15754.32,15925.2,442.199396
1608033600000,15924.41,16045.0,15890.78,16011.32,510.209562
1608055200000,16011.32,16125.97,15961.0,16028.7,412.84499
1608076800000,16028.73,16072.27,15911.9,15980.0,178.71762
1608098400000,15980.0,16339.15,15960.01,16242.13,660.595057
1608120000000,16242.27,17193.16,16210.0,16986.97,1844.760348
1608141600000,16986.93,17676.49,16912.55,17540.51,1069.514524
1608163200000,17540.5,18228.59,17451.02,18210.48,1067.010031
1608184800000,18209.2,19500.0,18023.28,18593.73,2594.99235
1608206400000,18593.73,19350.0,18484.3,18715.2,1547.353399
1608228000000,18713.82,19150.0,18200.0,18607.29,1499.821926
1608249600000,18607.18,18973.12,18333.02,18770.57,479.394048
1608271200000,18770.44,19028.48,18612.0,18741.45,681.507134
1608292800000,18741.97,18865.98,18304.48,18642.96,870.522178
1608314400000,18643.28,18926.19,18558.06,18903.14,461.066646
1608336000000,18902.03,18991.02,18750.73,18781.93,216.187395
1608357600000,18783.5,18875.0,18619.0,18734.34,306.29072
1608379200000,18734.6,19700.0,18734.6,19545.28,1320.635812
1608400800000,19545.19,19672.8,19300.0,19481.26,533.863464
1608422400000,19481.26,19487.84,18889.2,19220.05,436.633405
1608444000000,19215.86,19447.51,19114.51,19272.81,462.97299399999997
1608465600000,19272.5,19535.88,19059.72,19399.53,474.879066
1608487200000,19398.9,19803.54,18949.08,19260.07,984.846079
1608508800000,19260.28,19782.27,19060.95,19623.68,467.17923
1608530400000,19623.95,19786.11,18455.18,18657.86,1251.13601
1608552000000,18660.47,18729.5,18102.65,18690.76,717.265334
1608573600000,18705.0,19052.01,18585.36,18618.47,638.729577
1608595200000,18622.55,18906.7,18420.38,18608.48,446.556365
1608616800000,18608.48,18989.22,18389.78,18961.5,750.371038
1608638400000,18961.7,19422.41,18912.98,19224.25,895.06026
1608660000000,19223.88,19583.61,19198.43,19568.27,518.018095
1608681600000,19566.34,19723.39,19165.41,19309.88,364.146108
1608703200000,19310.26,19496.26,18761.81,18970.0,810.896977
1608724800000,18967.28,19826.62,18859.75,19388.47,1132.96806
1608746400000,19387.9,19470.49,18659.0,19114.72,832.71493
1608768000000,19114.73,19117.86,18664.09,18960.51,562.349686
1608789600000,18960.11,19300.0,18783.03,19126.12,548.793244
1608811200000,19125.74,19317.78,18967.16,19244.24,523.876188
1608832800000,19244.7,19588.59,19171.11,19530.07,386.797198
1608854400000,19529.99,19596.0,19276.05,19405.02,142.175856
1608876000000,19406.67,20278.54,19354.21,20199.88,714.07813
1608897600000,20199.88,20259.98,19605.0,19870.36,726.09855
1608919200000,19870.62,20325.44,19840.25,20285.67,902.921177
1608940800000,20287.71,20530.0,20111.0,20265.79,501.839914
1608962400000,20263.64,20530.0,20210.0,20387.78,430.111817
1608984000000,20387.27,21300.0,20305.75,21073.98,1014.500808
1609005600000,21071.85,21969.98,20965.0,21674.7,1184.038556
1609027200000,21680.4,22057.24,21607.5,21978.05,482.81131
1609048800000,21979.42,23260.0,21700.05,22634.43,1762.894443
1609070400000,22636.76,22678.78,21673.49,21816.86,1640.226452
1609092000000,21819.93,22221.23,20950.0,21379.05,1261.700929
1609113600000,21374.31,22170.86,21218.18,21920.1,559.448083
1609135200000,21915.54,22173.81,21735.84,22003.0,531.9382
1609156800000,22000.01,22500.0,21897.74,22252.4,901.660237
1609178400000,22252.4,22311.19,21692.08,22170.48,647.277654
1609200000000,22168.76,22196.45,21200.0,21643.43,477.460379
1609221600000,21641.54,22000.0,21362.2,21975.23,810.516423
1609243200000,21976.76,22164.46,21450.0,21773.28,882.650461
1609264800000,21778.89,22359.39,21696.86,22333.22,589.288032
1609286400000,22333.59,22960.0,22333.59,22805.92,602.285201
1609308000000,22805.06,23338.81,22327.1,22695.47,1274.93276
1609329600000,22695.47,23075.0,22501.63,23015.76,833.741895
1609351200000,23017.48,23532.06,23016.32,23456.85,908.670502
1609372800000,23454.08,23807.43,22932.0,23594.6,744.521874
1609394400000,23593.88,23800.0,23300.0,23613.59,778.785055
1609416000000,23611.58,23670.71,22820.0,23407.17,1074.458057
1609437600000,23409.3,23879.95,23342.42,23713.33,600.98488
1609459200000,23713.67,24060.0,23583.3,23820.31,463.136529
1609480800000,23821.16,24040.23,23501.0,24017.4,305.419904
1609502400000,24017.9,24200.0,23783.92,23916.4,610.238113
1609524000000,23915.2,24076.8,23580.0,24076.03,533.347419
1609545600000,24074.83,24200.0,23726.9,24200.0,228.880844
1609567200000,24199.23,24390.0,24092.51,24297.15,527.540098
1609588800000,24297.15,26997.76,24283.01,26638.69,2206.710975
1609610400000,26649.58,26894.81,23000.0,25925.69,2678.895478
1609632000000,25925.7,26950.0,25793.72,26604.86,833.153843
1609653600000,26605.56,27999.99,26529.84,27440.0,1717.553961
1609675200000,27441.37,27580.33,25842.19,26123.79,1754.328454
1609696800000,26123.79,26790.0,25385.8,26190.43,1380.837824
1609718400000,26201.52,26646.38,25595.59,25690.32,610.049856
1609740000000,25689.45,26076.39,23000.0,25000.0,2980.456905
1609761600000,25001.46,26218.34,24803.73,25333.31,1855.845472
1609783200000,25333.04,26073.45,25223.96,26048.4,1013.50294
1609804800000,26048.4,26537.89,24500.0,24831.79,1366.613116
1609826400000,24840.9,25950.0,24439.79,25934.07,1457.252104
1609848000000,25934.07,26740.11,25460.57,26695.04,1457.994607
1609869600000,26708.95,28000.0,26641.3,27655.03,1896.340561
1609891200000,27660.81,28938.77,27126.67,28516.99,1154.899127
1609912800000,28504.5,28741.57,27367.0,28445.58,1533.766371
1609934400000,28445.84,28635.0,27852.64,28504.86,1312.132721
1609956000000,28504.86,29966.09,27970.01,29814.83,2169.57402
1609977600000,29812.32,30500.0,29568.1,30263.24,1025.647144
1609999200000,30257.56,30989.99,29577.77,30913.2,1052.582002
1610020800000,30914.75,32448.32,30699.74,32419.35,1869.228053
1610042400000,32416.08,32890.0,29700.0,32031.01,3107.752589
1610064000000,32033.41,32223.53,29816.08,30974.0,1157.125585
1610085600000,30975.55,33861.28,30639.48,33750.03,1710.786012
1610107200000,33750.3,34300.0,32648.89,33594.77,2348.355049
1610128800000,33596.56,33698.42,31662.37,33035.17,2276.090486
1610150400000,33035.67,33327.99,32011.0,32091.86,758.305255
1610172000000,32106.86,33587.4,31664.23,33113.51,1028.66089
1610193600000,33114.51,33681.19,32537.27,32963.33,930.380858
1610215200000,32963.31,33227.77,32050.0,32161.21,928.465165
1610236800000,32162.82,32800.7,32119.01,32315.13,349.573808
1610258400000,32315.93,32967.01,31690.0,31741.46,818.72854
1610280000000,31749.99,32492.85,30082.84,31286.38,1469.528733
1610301600000,31276.64,31500.0,27419.76,30857.14,3029.279529
1610323200000,30857.14,30961.6,27483.88,28475.76,2108.318263
1610344800000,28475.75,29926.31,25801.0,28029.23,3172.062162
1610366400000,28029.23,28900.0,24990.0,26992.01,6029.341987
1610388000000,26981.6,29344.33,25714.62,29165.98,3558.499037
1610409600000,29167.44,29572.0,27765.17,29572.0,1177.669487
1610431200000,29571.82,30200.0,28633.72,29169.32,1801.300061
1610452800000,29169.32,29428.42,26785.0,28780.76,2449.005675
1610474400000,28779.34,29194.66,27337.38,27937.3,1509.102938
1610496000000,27945.2,28158.72,26620.0,27283.94,1253.256948
1610517600000,27281.54,28957.14,27208.19,28300.83,1241.594073
1610539200000,28304.15,28801.72,27956.74,28639.17,1031.688473
1610560800000,28640.68,31124.34,28560.05,30761.44,1871.496745
1610582400000,30761.94,31380.87,30325.0,30928.48,605.441965
1610604000000,30925.92,31947.74,30852.94,31633.06,1106.876402
1610625600000,31635.55,33026.96,31149.99,32392.21,1705.109154
1610647200000,32387.84,32832.79,31268.63,32200.0,1176.282917
1610668800000,32200.0,32650.0,31172.95,31172.95,493.789729
1610690400000,31172.93,31969.87,30957.13,31449.61,891.854004
1610712000000,31449.47,31511.73,28387.67,29761.32,2910.514347
1610733600000,29756.95,30588.13,28905.85,30449.97,1795.853808
1610755200000,30449.97,31190.0,29460.91,29736.16,615.613168
1610776800000,29734.54,31460.27,29723.36,31187.5,832.373438
1610798400000,31187.5,31320.05,30363.81,30550.0,819.961178
1610820000000,30549.3,30759.04,29313.3,29843.44,847.832016
1610841600000,29842.65,30405.0,29400.03,29451.57,324.969251
1610863200000,29451.57,29580.44,28102.16,29291.59,1183.224501
1610884800000,29294.3,29958.99,28774.19,29647.16,751.225554
1610906400000,29644.84,30421.28,29378.71,29639.72,605.927607
1610928000000,29640.51,29902.25,28871.53,29335.3,329.440743
1610949600000,29335.01,30400.0,29133.62,30232.44,708.041709
1610971200000,30233.72,31072.25,29410.49,29640.52,1196.054423
1610992800000,29640.42,30446.14,29522.45,30319.94,644.626557
1611014400000,30319.94,30784.86,29927.23,30026.09,516.413585
1611036000000,30026.08,31031.22,29968.24,30830.4,900.001771
1611057600000,30824.04,31227.0,30281.84,30729.4,985.501143
1611079200000,30728.75,30731.56,29666.08,29699.41,1092.860061
1611100800000,29673.74,30062.72,28722.39,29318.85,769.282342
1611122400000,29322.29,29665.47,28116.39,28470.19,1390.735269
1611144000000,28470.18,29123.9,27708.3,28841.55,1542.974254
1611165600000,28841.56,29479.17,28558.27,29315.42,787.52895
1611187200000,29317.37,29421.59,28109.85,28591.87,556.265788
1611208800000,28589.08,28915.83,26408.36,26569.2,2117.545902
1611230400000,26567.84,27000.0,25568.35,26304.25,2712.044144
1611252000000,26305.25,26998.85,24756.9,25395.48,1896.698297
1611273600000,25366.79,26298.59,23685.6,26221.37,2036.592053
1611295200000,26222.69,26417.02,25082.6,26097.06,1763.986857
1611316800000,26097.93,27000.23,25811.48,26620.05,1578.873377
1611338400000,26620.04,27892.24,26515.65,27109.39,1359.845565
1611360000000,27110.74,27469.0,26389.46,27457.38,644.964607
1611381600000,27457.38,27538.43,26008.71,26090.28,936.754275
1611403200000,26090.28,26622.31,25888.02,26494.36,864.23037
1611424800000,26499.99,26725.42,26196.2,26407.37,605.569197
1611446400000,26400.67,27044.36,26065.65,26955.69,454.148662
1611468000000,26958.51,27104.23,26693.27,27036.38,512.300904
1611489600000,27036.38,27113.05,26017.37,26260.19,644.715639
1611511200000,26260.19,26600.0,25500.0,26551.36,752.826798
1611532800000,26552.15,27657.83,26485.56,27366.88,584.885279
1611554400000,27370.51,27593.59,27049.56,27327.74,643.435737
1611576000000,27334.78,28759.54,27238.52,27860.68,1430.323802
1611597600000,27865.68,28078.0,26392.68,26642.52,1148.995238
1611619200000,26641.92,27104.33,26006.8,26528.0,586.731285
1611640800000,26528.0,26809.86,25784.01,26283.45,1154.531956
1611662400000,26282.45,26571.85,25443.78,26546.58,1356.103881
1611684000000,26546.49,27093.46,26270.28,26730.49,717.32894
1611705600000,26729.04,26797.16,25875.14,25960.62,391.152799
1611727200000,25964.59,26317.0,25356.69,25414.48,968.544524
1611748800000,25413.19,25723.34,24279.0,25233.84,2124.914002
1611770400000,25233.84,26182.0,24410.28,25159.79,1561.434251
1611792000000,25159.79,26308.03,24769.02,26246.57,685.997189
1611813600000,26244.96,26364.0,25550.0,26029.06,761.580375
1611835200000,26029.06,26833.33,25813.78,26676.97,1118.286704
1611856800000,26676.97,27899.97,26527.75,27599.19,1191.148589
1611878400000,27591.87,28338.85,27097.08,27277.31,977.167118
1611900000000,27277.91,31404.96,26430.38,30568.48,4809.661293
1611921600000,30567.32,31759.61,29360.0,29478.96,2683.450468
1611943200000,29479.47,29715.66,27681.2,28255.22,2180.476491
1611964800000,28280.71,28780.02,27128.63,27696.49,987.230634
1611986400000,27689.12,28436.14,27396.0,27801.33,1187.640671
1612008000000,27802.15,28489.91,27671.2,28236.69,935.788175
1612029600000,28238.02,28699.3,28069.23,28289.14,760.132857
1612051200000,28287.22,28334.0,27777.77,27869.89,290.443318
1612072800000,27874.45,27954.72,27440.13,27752.84,558.298882
1612094400000,27755.15,28269.48,26648.6,26738.72,1078.640448
1612116000000,26735.22,27481.96,26636.44,27362.38,785.128337
1612137600000,27360.17,28015.0,26720.0,27869.06,616.082535
1612159200000,27868.26,28707.0,27500.0,28297.82,1257.569348
1612180800000,28306.21,28500.0,27478.05,28199.74,1025.887448
1612202400000,28195.7,28253.91,27741.29,27805.75,510.583983
1612224000000,27805.73,28297.25,27718.87,28201.6,306.569412
1612245600000,28201.61,29453.78,28150.17,28868.82,1162.304467
1612267200000,28871.26,29290.0,28603.9,29023.67,1003.119539
1612288800000,29025.44,29996.08,28980.2,29498.77,1043.441248
1612310400000,29498.77,30601.0,29404.59,30339.18,656.35743
1612332000000,30339.98,30622.86,29627.21,29990.77,971.291094
1612353600000,29999.97,31000.0,29877.52,30997.31,1216.292453
1612375200000,30997.03,31333.67,30522.48,31311.4,1095.169687
1612396800000,31304.48,31869.06,31090.42,31369.36,580.041932
1612418400000,31361.45,32300.0,30771.96,31190.0,1611.86131
1612440000000,31190.0,31533.6,30229.8,30911.8,1239.350785
1612461600000,30911.8,31643.36,30822.0,30934.66,971.466552
1612483200000,30941.23,31386.42,30630.78,31062.69,441.518557
1612504800000,31062.7,31623.97,31033.89,31518.8,852.443493
1612526400000,31521.7,31960.39,31400.0,31559.87,1220.597464
1612548000000,31559.87,31894.22,31035.69,31873.39,738.397043
1612569600000,31883.21,32974.59,31800.0,32436.62,1135.49239
1612591200000,32437.34,33719.37,32422.88,33493.73,1096.22661
1612612800000,33495.3,34115.0,33231.95,33425.27,1253.735959
1612634400000,33441.35,33642.33,32515.59,32632.0,1037.587184
1612656000000,32630.72,32976.55,31621.71,32066.95,834.982164
1612677600000,32068.56,33058.95,31882.32,32501.82,869.904289
1612699200000,32511.05,32693.94,31083.47,31564.4,1420.144331
1612720800000,31562.86,32541.74,31446.36,32312.79,1008.092855
1612742400000,32319.77,32552.15,31643.0,32222.62,479.661214
1612764000000,32214.3,32938.63,32164.92,32849.96,861.492416
1612785600000,32849.95,37210.1,32640.02,35841.57,3728.587318
1612807200000,35841.57,38950.0,35410.72,38599.96,2244.126034
1612828800000,38598.85,39500.0,37742.95,38923.64,1306.76547
1612850400000,38927.11,39999.0,37755.0,38440.25,2079.336891
1612872000000,38433.24,39039.0,37291.68,38522.83,1728.417453
1612893600000,38519.31,39315.0,38324.8,38439.0,1088.819649
1612915200000,38429.63,38786.08,37708.21,38125.38,586.001077
1612936800000,38126.38,39156.76,38108.81,38563.89,1190.724834
1612958400000,38563.89,38563.89,36069.27,37246.92,2356.405504
1612980000000,37245.95,37480.0,36749.9,37077.26,937.912646
1613001600000,37077.26,37275.98,36431.01,36938.55,335.523982
1613023200000,36940.61,38467.26,36771.55,38086.53,1013.331074
1613044800000,38097.35,39862.48,38079.6,39133.43,1928.869452
1613066400000,39133.44,40150.0,38536.93,39634.13,1425.587775
1613088000000,39634.13,40400.0,38780.0,39080.84,845.381657
1613109600000,39081.34,39755.41,38702.96,39420.0,894.460573
1613131200000,39419.5,39850.0,38304.32,39435.16,1223.877945
1613152800000,39435.16,39767.16,38821.27,39138.68,790.290134
1613174400000,39159.39,39796.27,39074.32,39613.3,294.852234
1613196000000,39613.3,39635.0,38430.0,38646.86,995.416646
1613217600000,38646.85,39285.73,38380.0,38891.5,870.562773
1613239200000,38898.44,39243.3,38742.18,39083.49,496.268879
1613260800000,39083.49,40441.17,38964.72,40407.65,531.99349
1613282400000,40407.64,40850.0,40051.84,40649.96,944.669924
1613304000000,40654.94,41147.88,39892.16,40310.25,967.611028
1613325600000,40308.61,40789.0,40146.91,40242.22,588.408362
1613347200000,40236.11,40539.13,38100.0,38700.0,1219.774823
1613368800000,38690.6,39662.17,38677.61,39500.02,989.223591
1613390400000,39511.67,40285.96,39253.67,40100.0,1031.170189
1613412000000,40093.01,40324.95,39401.29,39611.09,773.652682
1613433600000,39606.38,41250.0,38910.0,40612.37,919.404927
1613455200000,40610.33,40808.04,40133.0,40419.06,755.697339
1613476800000,40419.07,41752.73,39939.23,40021.94,1928.106966
1613498400000,40016.21,40857.83,39666.01,40723.1,776.071985
1613520000000,40709.91,41538.83,40541.15,41214.74,598.416698
1613541600000,41220.58,42900.0,41168.21,42579.43,1615.446142
1613563200000,42568.06,42872.93,42000.0,42690.92,1205.026197
1613584800000,42690.92,43768.58,42631.08,43377.06,1100.600701
1613606400000,43377.07,43673.99,43012.05,43384.24,392.616144
1613628000000,43384.23,43431.0,42500.0,42689.41,1076.765561
1613649600000,42691.66,43363.39,42330.0,42968.05,1050.358857
1613671200000,42968.06,43283.31,42738.75,42796.05,667.963744
1613692800000,42796.05,43037.67,42156.85,42739.56,671.908254
1613714400000,42738.71,43691.31,42718.11,43464.77,1036.270737
1613736000000,43472.32,45294.11,43184.14,45171.24,1503.078125
1613757600000,45172.04,46582.06,45011.61,46194.34,1335.626496
1613779200000,46194.34,46707.02,45668.1,45770.08,604.162598
1613800800000,45770.65,46589.13,45434.03,46582.87,615.892498
1613822400000,46580.54,47500.0,46030.89,46962.6,1204.640287
1613844000000,46962.6,47082.05,44358.0,46198.78,1155.23006
1613865600000,46198.79,47013.27,45907.32,46705.3,366.754467
1613887200000,46709.35,47771.67,46200.03,47277.65,721.228054
1613908800000,47280.96,47737.94,46800.0,47511.38,687.114109
1613930400000,47513.76,48200.99,47113.55,47427.42,852.532873
1613952000000,47427.42,47502.64,45593.27,46210.07,844.985682
1613973600000,46210.07,46867.48,44128.56,44975.96,1591.649838
1613995200000,44975.96,45197.0,39080.27,43059.73,4543.190397
1614016800000,43059.73,45542.18,42595.93,44631.17,1713.98251
1614038400000,44613.96,44690.11,40100.0,41266.1,1802.56962
1614060000000,41271.62,42263.56,37000.0,38260.39,5111.228739
1614081600000,38231.63,41031.0,37741.25,38981.65,3887.207871
1614103200000,38967.74,40346.67,37338.77,40326.34,2130.132292
1614124800000,40326.34,42386.06,38744.29,41533.66,1055.002379
1614146400000,41533.66,42599.9,40917.8,41603.95,1751.021487
1614168000000,41603.95,42325.4,40081.61,41321.0,1658.234443
1614189600000,41317.69,41333.3,39594.09,40966.73,938.163226
1614211200000,40962.04,41928.0,40828.61,41538.78,443.878461
1614232800000,41539.31,41686.12,39952.97,41216.72,1029.013254
